file: csv - 111: F04 vs. 
file: csv - 16173: A18.1 vs. A18.1)
file: csv - 16175: A56.1 vs. A56.1)
file: csv - 16176: A56.1 vs. A56.1)
file: csv - 16177: A54.2 vs. A54.2)
file: csv - 16178: A54.2 vs. A54.2)
file: csv - 16179: B26.0 vs. B26.0)
file: csv - 16180: A18.1 vs. A18.1)
file: csv - 16181: A18.1 vs. A18.1)
file: csv - 16184: B37.4 vs. B37.4)
file: csv - 16186: B74.- vs. B74.-)
file: csv - 16187: A60.0 vs. A60.0)
file: csv - 16188: A18.1 vs. A18.1)
file: csv - 16190: O91-O92 vs. O91-O92)
file: csv - 16197: N60.3 vs. N60.3)
file: csv - 16199: D24 vs. D24)
file: csv - 16211: P39.0 vs. P39.0)
file: csv - 16263: N86 vs. N86)
file: csv - 16278: N99.4 vs. N99.4)
file: csv - 16283: A18.1 vs. A18.1)
file: csv - 16284: A18.1 vs. A18.1)
file: csv - 16287: A54.2 vs. A54.2)
file: csv - 16298: N95.2 vs. N95.2)
file: csv - 16316: A60.0 vs. A60.0)
file: csv - 16317: A18.1 vs. A18.1)
file: csv - 16319: B37.3 vs. B37.3)
file: csv - 16320: A60.0 vs. A60.0)
file: csv - 16321: B80 vs. B80)
file: csv - 16323: M35.2 vs. M35.2)
file: csv - 16337: O34.5 vs. O34.5)
file: csv - 16338: N83.4 vs. N83.4)
file: csv - 16339: N99.3 vs. N99.3)
file: csv - 16341: N81.1 vs. N81.1)
file: csv - 16342: N81.2-N81.4 vs. N81.2-N81.4)
file: csv - 16346: N81.2-N81.4 vs. N81.2-N81.4)
file: csv - 16357: N81.2-N81.4 vs. N81.2-N81.4)
file: csv - 16360: K62.3 vs. K62.3)
file: csv - 16367: N32.1 vs. N32.1)
file: csv - 16395: Q50.1 vs. Q50.1)
file: csv - 16396: D27 vs. D27)
file: csv - 16397: E28.2 vs. E28.2)
file: csv - 16404: N89.7 vs. N89.7)
file: csv - 16411: D28.- vs. D28.-)
file: csv - 16412: O90.8 vs. O90.8)
file: csv - 16416: N85.0 vs. N85.0)
file: csv - 16425: N80.- vs. N80.-)
file: csv - 16426: N71.- vs. N71.-)
file: csv - 16427: N86-N88 vs. N86-N88)
file: csv - 16428: N84.0 vs. N84.0)
file: csv - 16429: N81.- vs. N81.-)
file: csv - 16439: O90.8 vs. O90.8)
file: csv - 16441: O90.8 vs. O90.8)
file: csv - 16448: O71.2 vs. O71.2)
file: csv - 16449: O71.2 vs. O71.2)
file: csv - 16453: N89.7 vs. N89.7)
file: csv - 16464: D06.- vs. D06.-)
file: csv - 16471: D06.- vs. D06.-)
file: csv - 16474: N72 vs. N72)
file: csv - 16475: N84.1 vs. N84.1)
file: csv - 16481: O65.5 vs. O65.5)
file: csv - 16484: P01.0 vs. P01.0)
file: csv - 16485: O34.3 vs. O34.3)
file: csv - 16488: O71.3 vs. O71.3)
file: csv - 16491: D07.2 vs. D07.2)
file: csv - 16492: N76.- vs. N76.-)
file: csv - 16493: N95.2 vs. N95.2)
file: csv - 16494: A59.0 vs. A59.0)
file: csv - 16501: D07.2 vs. D07.2)
file: csv - 16507: N99.2 vs. N99.2)
file: csv - 16511: Q52.3 vs. Q52.3)
file: csv - 16519: N81.8 vs. N81.8)
file: csv - 16524: N76.- vs. N76.-)
file: csv - 16531: D07.1 vs. D07.1)
file: csv - 16546: E28.- vs. E28.-)
file: csv - 16560: N95.0 vs. N95.0)
file: csv - 16586: N92.1 vs. N92.1)
file: csv - 16588: P54.6 vs. P54.6)
file: csv - 16589: P54.6 vs. P54.6)
file: csv - 16597: F52.6 vs. F52.6)
file: csv - 16599: F52.5 vs. F52.5)
file: csv - 16607: N92.4 vs. N92.4)
file: csv - 16610: N34.2 vs. N34.2)
file: csv - 16611: E28.3 vs. E28.3)
file: csv - 16613: N95.3 vs. N95.3)
file: csv - 16616: N95.3 vs. N95.3)
file: csv - 16619: N95.3 vs. N95.3)
file: csv - 16627: O26.2 vs. O26.2)
file: csv - 16628: O03-O06 vs. O03-O06)
file: csv - 16659: N30.4 vs. N30.4)
file: csv - 16661: M80.1 vs. M80.1)
file: csv - 16662: N95.3 vs. N95.3)
file: csv - 16820: O11 vs. O11)
file: csv - 17544: B95-B98 vs. B95-B97
file: csv - 18481: Q61.9 vs. Q61.9)
file: csv - 18484: Q07.0 vs. Q07.0)
file: csv - 18485: G91.- vs. G91.-)
file: csv - 18486: P37.1 vs. P37.1)
file: csv - 18487: Q05.0-Q05.4 vs. Q05.0-Q05.4)
file: csv - 18497: Q87.0 vs. Q87.0)
file: csv - 18498: Q75.3 vs. Q75.3)
file: csv - 18513: Q04.0 vs. Q04.0)
file: csv - 18519: G93.0 vs. G93.0)
file: csv - 18536: Q07.0 vs. Q07.0)
file: csv - 18537: Q76.0 vs. Q76.0)
file: csv - 18570: G90.1 vs. G90.1)
file: csv - 18583: Q35-Q37 vs. Q35-Q37)
file: csv - 18663: H55 vs. H55)
file: csv - 19059: Q36.- vs. Q36
file: csv - 19084: Q35.- vs. Q35
file: csv - 19514: M41.0 vs. M41.0)
file: csv - 19697: E76.0-E76.3 vs. 
file: csv - 19860: G90.1 vs. G90.1)
file: csv - 20554: K08.8 vs. K08.0
file: csv - 20612: T78.2 vs. 
file: csv - 20614: T80.5 vs. 
file: csv - 20690: F50.0 vs. F50.8
file: csv - 20792: Z21 vs. Z21)
file: csv - 21029: M84.4 vs. M84.4,
file: csv - 21480: T19.- vs. T19
file: csv - 21655: S48.- vs. S48
file: csv - 21776: S62.- vs. S62
file: csv - 21825: S45.1-S45.2 vs. S45.1-S45.1
file: csv - 23576: J70.0 vs. 
file: csv - 23746: T78.2 vs. 
file: csv - 23773: Z44.- vs. Z44
file: csv - 23807: T78.2 vs. T78.1
file: csv - 23808: T78.2 vs. 
file: csv - 23838: T78.2 vs. 
file: csv - 24190: W00-X59 vs. W00-X59)
file: csv - 24191: W00-X59 vs. W00-X59)
file: csv - 24192: Y03 vs. Y03.-)
file: csv - 24193: Y31-Y33 vs. Y31-Y33)
file: csv - 24194: X81-X83 vs. X81-X83)
file: csv - 24196: W51 vs. W51.-)
file: csv - 24197: W03 vs. W03.-)
file: csv - 24199: [See before V01 for subdivisions] vs. 
file: csv - 24201: [See before V01 for subdivisions] vs. 
file: csv - 24203: [See before V01 for subdivisions] vs. 
file: csv - 24205: [See before V01 for subdivisions] vs. 
file: csv - 24207: [See before V01 for subdivisions] vs. 
file: csv - 24210: [See before V01 for subdivisions] vs. 
file: csv - 24221: [See before V10 for subdivisions] vs. 
file: csv - 24223: [See before V10 for subdivisions] vs. 
file: csv - 24225: [See before V10 for subdivisions] vs. 
file: csv - 24227: [See before V10 for subdivisions] vs. 
file: csv - 24229: [See before V10 for subdivisions] vs. 
file: csv - 24231: [See before V10 for subdivisions] vs. 
file: csv - 24234: [See before V10 for subdivisions] vs. 
file: csv - 24236: [See before V10 for subdivisions] vs. 
file: csv - 24240: [See before V10 for subdivisions] vs. 
file: csv - 24262: V30-V39 vs. V30-V39)
file: csv - 24264: V26.- vs. V26.-)
file: csv - 24265: [See before V20 for subdivisions] vs. 
file: csv - 24267: [See before V20 for subdivisions] vs. 
file: csv - 24269: [See before V20 for subdivisions] vs. 
file: csv - 24271: [See before V20 for subdivisions] vs. 
file: csv - 24273: [See before V20 for subdivisions] vs. 
file: csv - 24275: [See before V20 for subdivisions] vs. 
file: csv - 24278: [See before V20 for subdivisions] vs. 
file: csv - 24280: [See before V20 for subdivisions] vs. 
file: csv - 24284: [See before V20 for subdivisions] vs. 
file: csv - 24303: V20-V29 vs. V20-V29)
file: csv - 24304: V86.- vs. V86.-)
file: csv - 24306: V36.- vs. V36.-)
file: csv - 24307: [See before V30 for subdivisions] vs. 
file: csv - 24309: [See before V30 for subdivisions] vs. 
file: csv - 24311: [See before V30 for subdivisions] vs. 
file: csv - 24313: [See before V30 for subdivisions] vs. 
file: csv - 24315: [See before V30 for subdivisions] vs. 
file: csv - 24317: [See before V30 for subdivisions] vs. 
file: csv - 24320: [See before V30 for subdivisions] vs. 
file: csv - 24322: [See before V30 for subdivisions] vs. 
file: csv - 24326: [See before V30 for subdivisions] vs. 
file: csv - 24346: V46.- vs. V46.-)
file: csv - 24347: [See before V40 for subdivisions] vs. 
file: csv - 24349: [See before V40 for subdivisions] vs. 
file: csv - 24351: [See before V40 for subdivisions] vs. 
file: csv - 24353: [See before V40 for subdivisions] vs. 
file: csv - 24355: [See before V40 for subdivisions] vs. 
file: csv - 24357: [See before V40 for subdivisions] vs. 
file: csv - 24360: [See before V40 for subdivisions] vs. 
file: csv - 24362: [See before V40 for subdivisions] vs. 
file: csv - 24366: [See before V40 for subdivisions] vs. 
file: csv - 24384: V60-V69 vs. V60-V69)
file: csv - 24386: V56.- vs. V56.-)
file: csv - 24387: [See before V50 for subdivisions] vs. 
file: csv - 24389: [See before V50 for subdivisions] vs. 
file: csv - 24391: [See before V50 for subdivisions] vs. 
file: csv - 24393: [See before V50 for subdivisions] vs. 
file: csv - 24395: [See before V50 for subdivisions] vs. 
file: csv - 24397: [See before V50 for subdivisions] vs. 
file: csv - 24400: [See before V50 for subdivisions] vs. 
file: csv - 24402: [See before V50 for subdivisions] vs. 
file: csv - 24406: [See before V50 for subdivisions] vs. 
file: csv - 24425: V66.- vs. V66.-)
file: csv - 24426: [See before V60 for subdivisions] vs. 
file: csv - 24428: [See before V60 for subdivisions] vs. 
file: csv - 24430: [See before V60 for subdivisions] vs. 
file: csv - 24432: [See before V60 for subdivisions] vs. 
file: csv - 24434: [See before V60 for subdivisions] vs. 
file: csv - 24436: [See before V60 for subdivisions] vs. 
file: csv - 24439: [See before V60 for subdivisions] vs. 
file: csv - 24441: [See before V60 for subdivisions] vs. 
file: csv - 24445: [See before V60 for subdivisions] vs. 
file: csv - 24463: V40-V49 vs. V40-V49)
file: csv - 24465: V76.- vs. V76.-)
file: csv - 24466: [See before V70 for subdivisions] vs. 
file: csv - 24468: [See before V70 for subdivisions] vs. 
file: csv - 24470: [See before V70 for subdivisions] vs. 
file: csv - 24472: [See before V70 for subdivisions] vs. 
file: csv - 24474: [See before V70 for subdivisions] vs. 
file: csv - 24476: [See before V70 for subdivisions] vs. 
file: csv - 24479: [See before V70 for subdivisions] vs. 
file: csv - 24481: [See before V70 for subdivisions] vs. 
file: csv - 24485: [See before V70 for subdivisions] vs. 
file: csv - 24508: V80.7 vs. V80.7)
file: csv - 24533: V81.4 vs. V81.4)
file: csv - 24537: V81.4 vs. V81.4)
file: csv - 24544: V81.0-V81.3 vs. V81.0-V81.3)
file: csv - 24545: V81.7 vs. V81.7)
file: csv - 24554: V82.8 vs. V82.8)
file: csv - 24557: V82.4 vs. V82.4)
file: csv - 24558: V82.0-V82.3 vs. V82.0-V82.3)
file: csv - 24560: V82.4 vs. V82.4)
file: csv - 24561: V82.0-V82.3 vs. V82.0-V82.3)
file: csv - 24568: W31 vs. W31.-)
file: csv - 24580: W30 vs. W30.-)
file: csv - 24592: W31 vs. W31.-)
file: csv - 24604: W31 vs. W31.-)
file: csv - 24617: V10-V19 vs. V10-V19)
file: csv - 24618: V01-V09 vs. V01-V09)
file: csv - 24630: V10-V19 vs. V10-V19)
file: csv - 24631: V01-V09 vs. V01-V09)
file: csv - 24662: V92.- vs. V92.-)
file: csv - 24663: [See before V90 for subdivisions] vs. 
file: csv - 24673: V93.- vs. V93.-)
file: csv - 24674: [See before V90 for subdivisions] vs. 
file: csv - 24682: [See before V90 for subdivisions] vs. 
file: csv - 24701: [See before V90 for subdivisions] vs. 
file: csv - 24705: [See before V90 for subdivisions] vs. 
file: csv - 24739: V97.1 vs. V97.1)
file: csv - 24742: V95-V96 vs. V95-V96)
file: csv - 24749: V95.9 vs. V95.9)
file: csv - 24750: W94 vs. W94.-)
file: csv - 24752: V89.- vs. V89.-)
file: csv - 24766: Y01-Y02 vs. Y01-Y02)
file: csv - 24767: V80.- vs. V80.-)
file: csv - 24768: X00 vs. X00.-)
file: csv - 24770: W65-W74 vs. W65-W74)
file: csv - 24771: W28-W31 vs. W28-W31)
file: csv - 24772: R29.6 vs. R29.6)
file: csv - 24773: V01-V99 vs. V01-V99)
file: csv - 24774: X80-X81 vs. X80-X81)
file: csv - 24776: W02 vs. W02.-)
file: csv - 24777: W10 vs. W10.-)
file: csv - 24779: W00 vs. W00.-)
file: csv - 24783: W52 vs. W52.-)
file: csv - 24784: W00 vs. W00.-)
file: csv - 24792: W31 vs. W31.-)
file: csv - 24813: W20 vs. W20.-)
file: csv - 24814: X00 vs. X00.-)
file: csv - 24821: W65-W74 vs. W65-W74)
file: csv - 24822: W81 vs. W81.-)
file: csv - 24823: W94 vs. W94.-)
file: csv - 24842: X85-Y09 vs. X85-Y09)
file: csv - 24843: W50-W64 vs. W50-W64)
file: csv - 24844: X60-X84 vs. X60-X84)
file: csv - 24851: X00 vs. X00.-)
file: csv - 24852: X34-X39 vs. X34-X39)
file: csv - 24854: V01-V99 vs. V01-V99)
file: csv - 24855: W35-W40 vs. W35-W40)
file: csv - 24856: W32-W34 vs. W32-W34)
file: csv - 24857: W21 vs. W21.-)
file: csv - 24876: W25-W27 vs. W25-W27)
file: csv - 24877: W24 vs. W24.-)
file: csv - 24878: W28-W31 vs. W28-W31)
file: csv - 24879: W27 vs. W2
file: csv - 24880: V01-V99 vs. V01-V99)
file: csv - 24881: W20 vs. W20.-)
file: csv - 24890: V01-V99 vs. V01-V99)
file: csv - 24892: W00-W19 vs. W00-W19)
file: csv - 24893: W32-W40 vs. W32-W40)
file: csv - 24911: W46 vs. W46.-)
file: csv - 24913: W86 vs. W86.-)
file: csv - 24925: W86 vs. W86.-)
file: csv - 24933: V01-V99 vs. V01-V99)
file: csv - 24934: W86 vs. W86.-)
file: csv - 24938: V01-V99 vs. V01-V99)
file: csv - 24939: W86 vs. W86.-)
file: csv - 24944: W34 vs. W34.-)
file: csv - 24949: W34 vs. W34.-)
file: csv - 24981: X49 vs. X49.-)
file: csv - 24982: W78-W80 vs. W78-W80)
file: csv - 24988: W27-W29 vs. W27-W29)
file: csv - 24989: W46 vs. W46.-)
file: csv - 24990: W26 vs. W26.-)
file: csv - 24991: W25 vs. W25.-)
file: csv - 24992: W20-W22 vs. W20-W22)
file: csv - 24998: X20-X29 vs. X20-X29)
file: csv - 24999: X20-X29 vs. X20-X29)
file: csv - 25001: X85-Y09 vs. X85-Y09)
file: csv - 25002: W20-W22 vs. W20-W22)
file: csv - 25004: W03 vs. W03.-)
file: csv - 25009: W56 vs. W56.-)
file: csv - 25021: X34-X39 vs. X34-X39)
file: csv - 25049: X34-X39 vs. X34-X39)
file: csv - 25050: W20 vs. W20.-)
file: csv - 25059: W44 vs. W44.-)
file: csv - 25060: W44 vs. W44.-)
file: csv - 25070: W78 vs. W78.-)
file: csv - 25071: W44 vs. W44.-)
file: csv - 25072: W44 vs. W44.-)
file: csv - 25083: W78-W79 vs. W78-W79)
file: csv - 25084: W44 vs. W44.-)
file: csv - 25085: W44 vs. W44.-)
file: csv - 25089: W83 vs. W83.-)
file: csv - 25098: Y84.2 vs. Y84.2)
file: csv - 25099: Y63.2-Y63.5 vs. Y63.2-Y63.5)
file: csv - 25102: X39 vs. X39.-)
file: csv - 25103: X32 vs. X32.-)
file: csv - 25104: X33 vs. X33.-)
file: csv - 25142: X97 vs. X97.-)
file: csv - 25143: W35-W40 vs. W35-W40)
file: csv - 25144: V01-V99 vs. V01-V99)
file: csv - 25178: X30 vs. X30.-)
file: csv - 25179: X00-X09 vs. X00-X09)
file: csv - 25189: X18 vs. X18.-)
file: csv - 25200: X16 vs. X16.-)
file: csv - 25203: X16 vs. X16.-)
file: csv - 25204: X15 vs. X15.-)
file: csv - 25208: X00-X09 vs. X00-X09)
file: csv - 25215: X49 vs. X49.-)
file: csv - 25225: W59 vs. W59.-)
file: csv - 25226: W59 vs. W59.-)
file: csv - 25244: W56 vs. W56.-)
file: csv - 25245: X20 vs. X20.-)
file: csv - 25250: X49 vs. X49.-)
file: csv - 25251: W60 vs. W60.-)
file: csv - 25260: W92 vs. W92.-)
file: csv - 25266: W93 vs. W93.-)
file: csv - 25267: W93 vs. W93.-)
file: csv - 25268: W93 vs. W93.-)
file: csv - 25271: X00-X09 vs. X00-X09)
file: csv - 25272: W20 vs. W20.-)
file: csv - 25282: X34.- vs. X34.-)
file: csv - 25283: V01-V99 vs. V01-V99)
file: csv - 25293: X36 vs. X36.-)
file: csv - 25294: V01-V99 vs. V01-V99)
file: csv - 25299: X36 vs. X36.-)
file: csv - 25300: X39 vs. X39.-)
file: csv - 25301: X37 vs. X37.-)
file: csv - 25305: X59.9 vs. X59.9)
file: csv - 25306: X34.1 vs. X34.1)
file: csv - 25314: Y40-Y59 vs. Y40-Y59)
file: csv - 25377: X49 vs. X49.-)
file: csv - 25385: X49 vs. X49.-)
file: csv - 25395: X20-X29 vs. X20-X29)
file: csv - 25398: X85-Y09 vs. X85-Y09)
file: csv - 25399: V01-V99 vs. V01-V99)
file: csv - 25412: Y06.- vs. Y06.-)
file: csv - 25413: R63.6 vs. R63.6)
file: csv - 25414: R46.8 vs. R46.8)
file: csv - 25418: Y06.- vs. Y06.-)
file: csv - 25503: X69 vs. X69.-)
file: csv - 25529: X83 vs. X83.-)
file: csv - 25539: Y35.- vs. Y35.-)
file: csv - 25540: Y36.- vs. Y36.-)
file: csv - 25546: X88 vs. X88.-)
file: csv - 25549: X89 vs. X89.-)
file: csv - 25561: X97 vs. X97.-)
file: csv - 25576: X91 vs. X91.-)
file: csv - 25577: X92 vs. X92.-)
file: csv - 25579: Y05 vs. Y05.-)
file: csv - 25594: Y06.- vs. Y06.-)
file: csv - 25595: Y05 vs. Y05.-)
file: csv - 25681: Y19 vs. Y19.-)
file: csv - 25807: X40-X44 vs. X40-X44)
file: csv - 25810: Y60-Y69 vs. Y60-Y69)
file: csv - 25812: Y56.- vs. Y56.-)
file: csv - 25813: Y43.3 vs. Y43.3)
file: csv - 25826: Y56.- vs. Y56.-)
file: csv - 25829: Y40.6 vs. Y40.6)
file: csv - 25830: Y40.5 vs. Y40.5)
file: csv - 25832: Y41.8 vs. Y41.8)
file: csv - 25836: Y46.7 vs. Y46.7)
file: csv - 25837: Y43.1 vs. Y43.1)
file: csv - 25840: Y41.2 vs. Y41.2)
file: csv - 25843: Y54.0-Y54.1 vs. Y54.0-Y54.1)
file: csv - 25844: Y55.0 vs. Y55.0)
file: csv - 25845: Y54.7 vs. Y54.7)
file: csv - 25847: Y56.- vs. Y56.-)
file: csv - 25862: Y57.7 vs. Y57.7)
file: csv - 25870: Y42.6 vs. Y42.6)
file: csv - 25883: Y45.1 vs. Y45.1)
file: csv - 25884: Y52.3 vs. Y52.3)
file: csv - 25887: Y59.3 vs. Y59.3)
file: csv - 25897: Y41.2 vs. Y41.2)
file: csv - 25898: Y42.0 vs. Y42.0)
file: csv - 25899: Y45.1 vs. Y45.1)
file: csv - 25904: Y54.2 vs. Y54.2)
file: csv - 25905: Y47.0 vs. Y47.0)
file: csv - 25906: Y47.1 vs. Y47.1)
file: csv - 25907: Y47.3 vs. Y47.3)
file: csv - 25919: Y47.1 vs. Y47.1)
file: csv - 25922: Y46.3 vs. Y46.3)
file: csv - 25923: Y48.1 vs. Y48.1)
file: csv - 25944: Y57.0 vs. Y57.0)
file: csv - 25945: Y47.0 vs. Y47.0)
file: csv - 25946: Y47.1 vs. Y47.1)
file: csv - 25947: Y50.2 vs. Y50.2)
file: csv - 25948: Y48.3 vs. Y48.3)
file: csv - 25949: Y47.8 vs. Y47.8)
file: csv - 25956: Y52.5 vs. Y52.5)
file: csv - 25966: Y55.6 vs. Y55.6)
file: csv - 25967: Y55.6 vs. Y55.6)
file: csv - 25968: Y55.6 vs. Y55.6)
file: csv - 25980: Y55.6 vs. Y55.6)
file: csv - 25982: Y55.0 vs. Y55.0)
file: csv - 25985: Y52.5 vs. Y52.5)
file: csv - 25986: Y52.5 vs. Y52.5)
file: csv - 25990: Y51.4 vs. Y51.4)
file: csv - 25994: Y51.7 vs. Y51.7)
file: csv - 25997: Y51.7 vs. Y51.7)
file: csv - 25998: Y52.1 vs. Y52.1)
file: csv - 26004: Y51.7 vs. Y51.7)
file: csv - 26005: Y52.1 vs. Y52.1)
file: csv - 26006: Y54.0-Y54.5 vs. Y54.0-Y54.5)
file: csv - 26010: Y51.3 vs. Y51.3)
file: csv - 26044: Y42.5-Y42.6 vs. Y42.5-Y42.6)
file: csv - 26046: Y46.8 vs. Y46.8)
file: csv - 26056: Y51.5 vs. Y51.5)
file: csv - 26057: Y42.8 vs. Y42.8)
file: csv - 26081: Y52.7 vs. Y52.7)
file: csv - 26082: Y44.1 vs. (Y44.1)
file: csv - 26083: Y54.7 vs. Y54.7)
file: csv - 26084: Y44.3 vs. Y44.3)
file: csv - 26105: Y70-Y82 vs. Y70-Y82)
file: csv - 26106: Y83-Y84 vs. Y83-Y84)
file: csv - 26140: X40-X44 vs. X40-X44)
file: csv - 26172: [See before Y70 for subdivisions] vs. 
file: csv - 26174: [See before Y70 for subdivisions] vs. 
file: csv - 26176: [See before Y70 for subdivisions] vs. 
file: csv - 26178: [See before Y70 for subdivisions] vs. 
file: csv - 26180: [See before Y70 for subdivisions] vs. 
file: csv - 26182: [See before Y70 for subdivisions] vs. 
file: csv - 26184: [See before Y70 for subdivisions] vs. 
file: csv - 26186: [See before Y70 for subdivisions] vs. 
file: csv - 26188: [See before Y70 for subdivisions] vs. 
file: csv - 26190: [See before Y70 for subdivisions] vs. 
file: csv - 26192: [See before Y70 for subdivisions] vs. 
file: csv - 26194: [See before Y70 for subdivisions] vs. 
file: csv - 26196: [See before Y70 for subdivisions] vs. 
file: csv - 26199: Y70-Y82 vs. Y70-Y82)
file: csv - 26255: Y90.- vs. Y90.-)
file: csv - 26341: Z10.- vs. Z10.
file: csv - 26757: Z95-Z97 vs. Z59-Z97
file: csv - 27434: J95.0 vs. J95.0,
